id,name,category,price,stock
8922,electronics-8922,electronics,77.25,146
8923,clothing-8923,clothing,68.49,102
8924,books-8924,books,79.43,153
8925,home-8925,home,43.45,398
8926,toys-8926,toys,19.88,279
8927,food-8927,food,88.84,168
8928,electronics-8928,electronics,67.42,201
8929,clothing-8929,clothing,18.12,109
8930,books-8930,books,69.08,29
8931,home-8931,home,44.75,454
8932,toys-8932,toys,48.14,416
8933,food-8933,food,1.09,120
8934,electronics-8934,electronics,87.77,437
8935,clothing-8935,clothing,94.23,278
8936,books-8936,books,99.03,173
8937,home-8937,home,67.07,221
8938,toys-8938,toys,76.43,427
8939,food-8939,food,25.41,358
8940,electronics-8940,electronics,91.71,64
8941,clothing-8941,clothing,92.90,214
8942,books-8942,books,84.55,316
8943,home-8943,home,88.51,497
8944,toys-8944,toys,55.51,493
8945,food-8945,food,46.50,397
8946,electronics-8946,electronics,0.48,231
8947,clothing-8947,clothing,70.94,71
8948,books-8948,books,10.12,390
8949,home-8949,home,22.93,249
8950,toys-8950,toys,8.57,276
8951,food-8951,food,2.47,313
8952,electronics-8952,electronics,46.98,18
8953,clothing-8953,clothing,89.82,253
8954,books-8954,books,93.68,369
8955,home-8955,home,8.54,100
8956,toys-8956,toys,86.95,35
8957,food-8957,food,15.43,417
8958,electronics-8958,electronics,21.67,235
8959,clothing-8959,clothing,87.13,198
8960,books-8960,books,26.39,423
8961,home-8961,home,78.88,489
8962,toys-8962,toys,16.40,184
8963,food-8963,food,60.76,366
8964,electronics-8964,electronics,82.40,360
8965,clothing-8965,clothing,17.04,7
8966,books-8966,books,26.98,152
8967,home-8967,home,76.35,471
8968,toys-8968,toys,48.43,313
8969,food-8969,food,99.55,157
8970,electronics-8970,electronics,19.64,190
8971,clothing-8971,clothing,69.91,398
8972,books-8972,books,6.55,403
8973,home-8973,home,63.95,465
8974,toys-8974,toys,42.03,274
8975,food-8975,food,51.55,304
8976,electronics-8976,electronics,73.74,4
8977,clothing-8977,clothing,1.63,457
8978,books-8978,books,53.08,451
8979,home-8979,home,79.94,250
8980,toys-8980,toys,6.42,375
8981,food-8981,food,38.19,406
8982,electronics-8982,electronics,2.05,265
8983,clothing-8983,clothing,11.94,363
8984,books-8984,books,59.58,498
8985,home-8985,home,85.66,44
8986,toys-8986,toys,64.33,235
8987,food-8987,food,45.74,471
8988,electronics-8988,electronics,55.34,334
8989,clothing-8989,clothing,17.57,359
8990,books-8990,books,41.28,306
8991,home-8991,home,38.83,289
8992,toys-8992,toys,87.19,214
8993,food-8993,food,61.30,48
8994,electronics-8994,electronics,87.18,488
8995,clothing-8995,clothing,87.00,329
8996,books-8996,books,7.84,413
8997,home-8997,home,51.16,242
8998,toys-8998,toys,39.06,444
8999,food-8999,food,11.60,457
9000,electronics-9000,electronics,43.53,37
9001,clothing-9001,clothing,83.23,375
9002,books-9002,books,98.29,175
9003,home-9003,home,19.44,424
9004,toys-9004,toys,21.25,60
9005,food-9005,food,26.23,361
9006,electronics-9006,electronics,39.95,329
9007,clothing-9007,clothing,10.35,428
9008,books-9008,books,35.03,256
9009,home-9009,home,11.92,192
9010,toys-9010,toys,93.75,490
9011,food-9011,food,27.34,108
9012,electronics-9012,electronics,53.90,239
9013,clothing-9013,clothing,82.51,368
9014,books-9014,books,59.57,442
9015,home-9015,home,99.75,318
9016,toys-9016,toys,53.25,2
9017,food-9017,food,15.32,231
9018,electronics-9018,electronics,82.78,304
9019,clothing-9019,clothing,31.53,473
9020,books-9020,books,40.36,218
9021,home-9021,home,96.34,393
9022,toys-9022,toys,27.21,78
9023,food-9023,food,96.16,132
9024,electronics-9024,electronics,66.85,166
9025,clothing-9025,clothing,93.82,435
9026,books-9026,books,91.17,423
9027,home-9027,home,37.23,16
9028,toys-9028,toys,3.86,130
9029,food-9029,food,16.79,491
9030,electronics-9030,electronics,6.02,413
9031,clothing-9031,clothing,23.36,416
9032,books-9032,books,95.27,34
9033,home-9033,home,54.02,349
9034,toys-9034,toys,80.24,318
9035,food-9035,food,77.50,135
9036,electronics-9036,electronics,16.80,377
9037,clothing-9037,clothing,65.47,248
9038,books-9038,books,1.59,406
9039,home-9039,home,91.76,380
9040,toys-9040,toys,37.65,390
9041,food-9041,food,8.25,254
9042,electronics-9042,electronics,16.07,364
9043,clothing-9043,clothing,52.30,163
9044,books-9044,books,3.23,150
9045,home-9045,home,50.53,366
9046,toys-9046,toys,54.10,364
9047,food-9047,food,93.47,77
9048,electronics-9048,electronics,2.13,219
9049,clothing-9049,clothing,70.46,459
9050,books-9050,books,18.42,21
9051,home-9051,home,0.88,108
9052,toys-9052,toys,65.61,489
9053,food-9053,food,26.90,26
9054,electronics-9054,electronics,26.71,270
9055,clothing-9055,clothing,44.10,164
9056,books-9056,books,66.89,184
9057,home-9057,home,98.97,77
9058,toys-9058,toys,92.30,42
9059,food-9059,food,91.08,430
9060,electronics-9060,electronics,1.83,189
9061,clothing-9061,clothing,48.79,316
9062,books-9062,books,15.27,437
9063,home-9063,home,46.89,481
9064,toys-9064,toys,37.54,393
9065,food-9065,food,91.12,266
9066,electronics-9066,electronics,11.14,112
9067,clothing-9067,clothing,19.38,316
9068,books-9068,books,75.18,64
9069,home-9069,home,89.48,217
9070,toys-9070,toys,67.24,179
9071,food-9071,food,98.20,365
9072,electronics-9072,electronics,81.61,148
9073,clothing-9073,clothing,85.98,289
9074,books-9074,books,17.37,117
9075,home-9075,home,87.36,479
9076,toys-9076,toys,79.40,272
9077,food-9077,food,9.15,58
9078,electronics-9078,electronics,73.51,371
9079,clothing-9079,clothing,97.61,466
9080,books-9080,books,64.02,466
9081,home-9081,home,64.71,178
9082,toys-9082,toys,23.05,216
9083,food-9083,food,50.12,367
9084,electronics-9084,electronics,15.58,124
9085,clothing-9085,clothing,10.67,193
9086,books-9086,books,32.61,218
9087,home-9087,home,18.49,7
9088,toys-9088,toys,27.31,301
9089,food-9089,food,0.40,388
9090,electronics-9090,electronics,36.11,131
9091,clothing-9091,clothing,3.57,494
9092,books-9092,books,42.90,192
9093,home-9093,home,7.93,250
9094,toys-9094,toys,13.29,345
9095,food-9095,food,51.17,383
9096,electronics-9096,electronics,54.81,72
9097,clothing-9097,clothing,79.38,304
9098,books-9098,books,59.69,92
9099,home-9099,home,11.95,353
9100,toys-9100,toys,45.27,461
9101,food-9101,food,22.70,15
9102,electronics-9102,electronics,57.00,217
9103,clothing-9103,clothing,95.76,438
9104,books-9104,books,2.10,485
9105,home-9105,home,27.36,250
9106,toys-9106,toys,3.03,384
9107,food-9107,food,79.48,344
9108,electronics-9108,electronics,0.60,87
9109,clothing-9109,clothing,22.35,168
9110,books-9110,books,68.21,116
9111,home-9111,home,98.55,51
9112,toys-9112,toys,88.81,393
9113,food-9113,food,22.44,389
9114,electronics-9114,electronics,40.21,217
9115,clothing-9115,clothing,89.65,94
9116,books-9116,books,8.55,68
9117,home-9117,home,84.74,431
9118,toys-9118,toys,35.04,350
9119,food-9119,food,70.05,69
9120,electronics-9120,electronics,6.57,367
9121,clothing-9121,clothing,83.62,120
9122,books-9122,books,14.98,238
9123,home-9123,home,62.55,168
9124,toys-9124,toys,68.98,482
9125,food-9125,food,68.58,261
9126,electronics-9126,electronics,20.17,445
9127,clothing-9127,clothing,61.84,82
9128,books-9128,books,52.01,106
9129,home-9129,home,95.57,66
9130,toys-9130,toys,33.84,468
9131,food-9131,food,98.10,66
9132,electronics-9132,electronics,44.64,68
9133,clothing-9133,clothing,88.86,181
9134,books-9134,books,96.95,98
9135,home-9135,home,11.99,240
9136,toys-9136,toys,71.37,434
9137,food-9137,food,81.89,125
9138,electronics-9138,electronics,76.51,196
9139,clothing-9139,clothing,9.13,75
9140,books-9140,books,48.07,316
9141,home-9141,home,71.65,35
9142,toys-9142,toys,74.69,42
9143,food-9143,food,67.12,32
9144,electronics-9144,electronics,46.26,186
9145,clothing-9145,clothing,87.77,34
9146,books-9146,books,76.22,93
9147,home-9147,home,92.86,355
9148,toys-9148,toys,38.96,434
9149,food-9149,food,85.98,353
9150,electronics-9150,electronics,48.33,492
9151,clothing-9151,clothing,79.72,332
9152,books-9152,books,83.05,220
9153,home-9153,home,9.58,129
9154,toys-9154,toys,42.76,273
9155,food-9155,food,83.05,343
9156,electronics-9156,electronics,60.41,413
9157,clothing-9157,clothing,11.78,377
9158,books-9158,books,1.05,467
9159,home-9159,home,4.35,343
9160,toys-9160,toys,25.98,392
9161,food-9161,food,90.89,469
9162,electronics-9162,electronics,64.80,203
9163,clothing-9163,clothing,88.54,327
9164,books-9164,books,13.27,138
9165,home-9165,home,92.28,357
9166,toys-9166,toys,5.15,145
9167,food-9167,food,84.79,308
9168,electronics-9168,electronics,34.85,435
9169,clothing-9169,clothing,14.86,404
9170,books-9170,books,91.47,72
9171,home-9171,home,6.68,292
9172,toys-9172,toys,83.77,141
9173,food-9173,food,90.41,287
9174,electronics-9174,electronics,88.64,290
9175,clothing-9175,clothing,23.61,218
9176,books-9176,books,74.04,216
9177,home-9177,home,99.09,66
9178,toys-9178,toys,19.17,497
9179,food-9179,food,5.81,429
9180,electronics-9180,electronics,67.09,61
9181,clothing-9181,clothing,66.90,0
9182,books-9182,books,29.98,375
9183,home-9183,home,37.80,9
9184,toys-9184,toys,29.10,17
9185,food-9185,food,16.50,231
9186,electronics-9186,electronics,87.48,480
9187,clothing-9187,clothing,5.33,321
9188,books-9188,books,80.83,497
9189,home-9189,home,34.71,470
9190,toys-9190,toys,25.08,16
9191,food-9191,food,95.39,364
9192,electronics-9192,electronics,70.89,377
9193,clothing-9193,clothing,13.17,35
9194,books-9194,books,35.28,240
9195,home-9195,home,35.03,362
9196,toys-9196,toys,34.68,390
9197,food-9197,food,88.15,313
9198,electronics-9198,electronics,8.80,115
9199,clothing-9199,clothing,77.91,77
9200,books-9200,books,61.46,481
9201,home-9201,home,81.71,483
9202,toys-9202,toys,40.85,400
9203,food-9203,food,77.30,83
9204,electronics-9204,electronics,13.86,82
9205,clothing-9205,clothing,96.87,389
9206,books-9206,books,16.67,292
9207,home-9207,home,27.61,103
9208,toys-9208,toys,81.17,474
9209,food-9209,food,62.48,121
9210,electronics-9210,electronics,8.32,311
9211,clothing-9211,clothing,31.87,453
9212,books-9212,books,48.39,438
9213,home-9213,home,28.47,106
9214,toys-9214,toys,2.16,188
9215,food-9215,food,81.55,424
9216,electronics-9216,electronics,99.69,100
9217,clothing-9217,clothing,65.98,402
9218,books-9218,books,17.73,399
9219,home-9219,home,65.03,212
9220,toys-9220,toys,0.76,114
9221,food-9221,food,56.55,406
9222,electronics-9222,electronics,6.89,44
9223,clothing-9223,clothing,2.59,19
9224,books-9224,books,52.48,242
9225,home-9225,home,53.47,186
9226,toys-9226,toys,84.23,7
9227,food-9227,food,1.96,325
9228,electronics-9228,electronics,77.69,244
9229,clothing-9229,clothing,49.27,413
9230,books-9230,books,78.72,39
9231,home-9231,home,66.18,477
9232,toys-9232,toys,90.73,460
9233,food-9233,food,63.06,466
9234,electronics-9234,electronics,75.71,205
9235,clothing-9235,clothing,91.82,130
9236,books-9236,books,54.55,415
9237,home-9237,home,69.17,126
9238,toys-9238,toys,40.54,476
9239,food-9239,food,92.11,322
9240,electronics-9240,electronics,76.53,168
9241,clothing-9241,clothing,58.25,19
9242,books-9242,books,56.20,403
9243,home-9243,home,53.15,192
9244,toys-9244,toys,10.46,306
9245,food-9245,food,37.33,182
9246,electronics-9246,electronics,20.32,117
9247,clothing-9247,clothing,70.19,448
9248,books-9248,books,0.17,99
9249,home-9249,home,33.22,377
9250,toys-9250,toys,50.42,144
9251,food-9251,food,30.80,197
9252,electronics-9252,electronics,32.00,464
9253,clothing-9253,clothing,24.47,70
9254,books-9254,books,92.25,319
9255,home-9255,home,40.43,34
9256,toys-9256,toys,25.71,88
9257,food-9257,food,49.98,42
9258,electronics-9258,electronics,80.75,220
9259,clothing-9259,clothing,84.91,488
9260,books-9260,books,62.56,422
9261,home-9261,home,51.03,389
9262,toys-9262,toys,35.76,158
9263,food-9263,food,65.59,451
9264,electronics-9264,electronics,65.09,276
9265,clothing-9265,clothing,4.83,167
9266,books-9266,books,66.15,294
9267,home-9267,home,87.80,462
9268,toys-9268,toys,2.44,370
9269,food-9269,food,48.45,376
9270,electronics-9270,electronics,23.18,224
9271,clothing-9271,clothing,17.83,455
9272,books-9272,books,13.95,66
9273,home-9273,home,15.45,164
9274,toys-9274,toys,76.26,101
9275,food-9275,food,45.91,75
9276,electronics-9276,electronics,10.18,434
9277,clothing-9277,clothing,45.46,104
9278,books-9278,books,37.78,317
9279,home-9279,home,46.65,390
9280,toys-9280,toys,1.27,477
9281,food-9281,food,95.38,136
9282,electronics-9282,electronics,37.03,443
9283,clothing-9283,clothing,12.84,269
9284,books-9284,books,4.45,471
9285,home-9285,home,33.29,411
9286,toys-9286,toys,67.55,238
9287,food-9287,food,2.36,292
9288,electronics-9288,electronics,72.11,44
9289,clothing-9289,clothing,99.42,258
9290,books-9290,books,32.24,221
9291,home-9291,home,24.08,228
9292,toys-9292,toys,38.61,20
9293,food-9293,food,20.38,144
9294,electronics-9294,electronics,35.82,431
9295,clothing-9295,clothing,23.91,99
9296,books-9296,books,74.36,168
9297,home-9297,home,91.35,72
9298,toys-9298,toys,34.89,31
9299,food-9299,food,32.27,313
9300,electronics-9300,electronics,70.99,89
9301,clothing-9301,clothing,77.93,59
9302,books-9302,books,42.23,206
9303,home-9303,home,49.01,420
9304,toys-9304,toys,63.59,167
9305,food-9305,food,98.27,58
9306,electronics-9306,electronics,88.45,291
9307,clothing-9307,clothing,80.97,394
9308,books-9308,books,0.14,313
9309,home-9309,home,1.84,429
9310,toys-9310,toys,14.56,219
9311,food-9311,food,2.40,317
9312,electronics-9312,electronics,6.23,216
9313,clothing-9313,clothing,0.68,308
9314,books-9314,books,85.25,431
9315,home-9315,home,79.22,486
9316,toys-9316,toys,91.16,460
9317,food-9317,food,77.59,299
9318,electronics-9318,electronics,48.31,129
9319,clothing-9319,clothing,98.77,493
9320,books-9320,books,15.68,307
9321,home-9321,home,56.45,274
9322,toys-9322,toys,61.16,299
9323,food-9323,food,95.15,90
9324,electronics-9324,electronics,21.70,94
9325,clothing-9325,clothing,76.65,130
9326,books-9326,books,43.30,237
9327,home-9327,home,59.27,257
9328,toys-9328,toys,2.84,419
9329,food-9329,food,38.08,101
9330,electronics-9330,electronics,3.55,61
9331,clothing-9331,clothing,59.36,155
9332,books-9332,books,80.06,93
9333,home-9333,home,33.02,297
9334,toys-9334,toys,42.55,240
9335,food-9335,food,98.23,132
9336,electronics-9336,electronics,32.86,353
9337,clothing-9337,clothing,17.30,48
9338,books-9338,books,89.84,189
9339,home-9339,home,64.58,345
9340,toys-9340,toys,9.76,77
9341,food-9341,food,12.23,360
9342,electronics-9342,electronics,35.61,427
9343,clothing-9343,clothing,75.54,462
9344,books-9344,books,30.76,43
9345,home-9345,home,36.18,112
9346,toys-9346,toys,83.59,272
9347,food-9347,food,69.84,46
9348,electronics-9348,electronics,80.11,477
9349,clothing-9349,clothing,73.15,66
9350,books-9350,books,4.98,198
9351,home-9351,home,86.02,56
9352,toys-9352,toys,16.50,52
9353,food-9353,food,78.02,295
9354,electronics-9354,electronics,52.24,233
9355,clothing-9355,clothing,56.54,27
9356,books-9356,books,93.73,364
9357,home-9357,home,49.97,284
9358,toys-9358,toys,0.25,404
9359,food-9359,food,46.26,236
9360,electronics-9360,electronics,37.71,220
9361,clothing-9361,clothing,67.82,266
9362,books-9362,books,24.59,166
9363,home-9363,home,87.92,497
9364,toys-9364,toys,94.54,364
9365,food-9365,food,84.80,379
9366,electronics-9366,electronics,58.99,242
9367,clothing-9367,clothing,99.61,255
9368,books-9368,books,74.33,144
9369,home-9369,home,37.00,295
9370,toys-9370,toys,91.12,113
9371,food-9371,food,29.71,107
9372,electronics-9372,electronics,15.87,260
9373,clothing-9373,clothing,6.08,159
9374,books-9374,books,23.84,247
9375,home-9375,home,38.37,290
9376,toys-9376,toys,76.40,74
9377,food-9377,food,9.65,78
9378,electronics-9378,electronics,94.82,294
9379,clothing-9379,clothing,75.01,59
9380,books-9380,books,50.75,240
9381,home-9381,home,21.15,451
9382,toys-9382,toys,41.54,425
9383,food-9383,food,99.58,9
9384,electronics-9384,electronics,97.35,316
9385,clothing-9385,clothing,50.88,5
9386,books-9386,books,40.12,88
9387,home-9387,home,98.19,352
9388,toys-9388,toys,93.68,201
9389,food-9389,food,68.14,26
9390,electronics-9390,electronics,77.27,285
9391,clothing-9391,clothing,85.16,118
9392,books-9392,books,39.18,222
9393,home-9393,home,27.17,20
9394,toys-9394,toys,58.72,88
9395,food-9395,food,99.85,90
9396,electronics-9396,electronics,80.33,111
9397,clothing-9397,clothing,12.96,363
9398,books-9398,books,11.28,178
9399,home-9399,home,8.94,191
9400,toys-9400,toys,50.69,483
9401,food-9401,food,68.04,452
9402,electronics-9402,electronics,41.40,18
9403,clothing-9403,clothing,11.26,430
9404,books-9404,books,80.26,19
9405,home-9405,home,35.33,361
9406,toys-9406,toys,59.57,365
9407,food-9407,food,76.52,94
9408,electronics-9408,electronics,22.02,197
9409,clothing-9409,clothing,46.58,403
9410,books-9410,books,75.85,23
9411,home-9411,home,68.22,135
9412,toys-9412,toys,56.45,41
9413,food-9413,food,45.56,94
9414,electronics-9414,electronics,61.37,360
9415,clothing-9415,clothing,14.28,494
9416,books-9416,books,69.26,187
9417,home-9417,home,7.53,105
9418,toys-9418,toys,84.76,253
9419,food-9419,food,53.45,283
9420,electronics-9420,electronics,99.70,202
9421,clothing-9421,clothing,42.46,169
9422,books-9422,books,42.18,213
9423,home-9423,home,52.04,107
9424,toys-9424,toys,79.28,18
9425,food-9425,food,51.81,431
9426,electronics-9426,electronics,44.25,187
9427,clothing-9427,clothing,80.38,260
9428,books-9428,books,72.13,282
9429,home-9429,home,43.91,341
9430,toys-9430,toys,91.02,499
9431,food-9431,food,85.69,127
9432,electronics-9432,electronics,12.45,24
9433,clothing-9433,clothing,66.35,37
9434,books-9434,books,23.99,54
9435,home-9435,home,92.83,372
9436,toys-9436,toys,2.37,393
9437,food-9437,food,65.54,380
9438,electronics-9438,electronics,82.65,283
9439,clothing-9439,clothing,9.41,115
9440,books-9440,books,27.57,67
9441,home-9441,home,50.22,85
9442,toys-9442,toys,7.64,477
9443,food-9443,food,61.62,203
9444,electronics-9444,electronics,1.49,42
9445,clothing-9445,clothing,96.49,204
9446,books-9446,books,16.37,230
9447,home-9447,home,51.52,439
9448,toys-9448,toys,77.59,437
9449,food-9449,food,83.90,395
9450,electronics-9450,electronics,83.07,146
9451,clothing-9451,clothing,2.47,41
9452,books-9452,books,83.52,322
9453,home-9453,home,64.53,242
9454,toys-9454,toys,63.54,21
9455,food-9455,food,76.70,211
9456,electronics-9456,electronics,48.67,339
9457,clothing-9457,clothing,43.09,357
9458,books-9458,books,62.18,204
9459,home-9459,home,3.03,221
9460,toys-9460,toys,21.57,213
9461,food-9461,food,25.14,300
9462,electronics-9462,electronics,79.09,410
9463,clothing-9463,clothing,77.06,340
9464,books-9464,books,8.35,93
9465,home-9465,home,39.14,378
9466,toys-9466,toys,83.57,311
9467,food-9467,food,92.34,441
